韻	字	簡化字	推導音	校正音	罕用標記	註
i	蒺		zi2			
i	蓆	席	si2			
i	蓧		di2			
i	蜊		li2			
i	裨		pi2			
i	趌		ji2			
i	跠		yi2			
i	辟		bi2			
i	鉟		pi2			
i	頎	颀	qi2			
i	飴	饴	yi2			
i	飶		bi2			
i	鬾		qi2			
i	㮰		pi2			
i	䈈		fi2			
i	䑴		qi2			
i	䘽		yi2			
i	䨑		ti2			
i	䩛		bi2			
i	䬁		yi2			
i	嫠		li2			
i	孷		li2			
i	旗		qi2			
i	榽		xi2			
i	槉		zi2			
i	樆		li2			
i	歋		yi2			
i	滷	卤	di2			
i	璃		li2			
i	疑		yi2			
i	盠		li2			
i	綦		qi2			
i	綨		qi2			
i	綼		bi2			
i	翟		di2			
i	耤	藉	zi2			
i	膌		zi2			
i	膍		pi2			
i	蔋		di2			
i	蔩		yi2			
i	蜝		qi2			
i	蜞		qi2			
i	蜰		fi2			
i	蜱		pi2			
i	蜺	霓	yi2			
i	裴		fi2			
i	褆		ti2			
i	覡	觋	xi2			
i	貍	狸	li2			
i	鉹		yi2			
i	銕		ti2			
i	頔		di2			
i	馝		bi2			
i	馶		qi2			
i	齊	齐	ci2			
i	㙨		qi2			
i	㦒		li2			
i	㯅		pi2			
i	㷰		li2			
i	㹍		di2			
i	䅲		qi2			
i	䐎		ti2			
i	䬾		ti2			
i	䲬		qi2			
i	䲯		ji2			
i	䴻		li2			
i	䴽		pi2			
i	儀	仪	yi2			
i	劇	剧	ji2			
i	慹		zi2			
i	敵	敌	di2			
i	槢		si2			
i	樀		di2			
i	氂		li2			
i	熪		yi2			
i	犛	牦	li2			
i	璂		qi2			
i	畿		qi2			
i	瘠		zi2			
i	禥		qi2			
i	箷		yi2			
i	箿		zi2			
i	締	缔	ti2			
i	緹	缇	ti2			
i	罷	罢	pi2			
i	蔾		li2			
i	蕛		ti2			
i	蝭		ti2			
i	褵		li2			
i	觬		yi2			
i	貎		yi2			
i	踑		qi2			
i	踖		zi2			
i	踧		di2			
i	輗		yi2			
i	銻	锑	ti2			
i	駜		bi2			
i	魮		pi2			
i	黎		li2			
i	䅻		li2			
i	䚣		ti2			
i	䢮		di2			
i	䲹		pi2			
i	擗		bi2			
i	檝		zi2			
i	獥		xi2			
i	篴		di2			
i	縭	缡	li2			
i	薂		xi2			
i	薇		mi2			
i	薇		vi2			
i	螇		xi2			
i	螔		yi2			
i	褶		si2			
i	趧		ti2			
i	踾		bi2			
i	蹄		ti2			
i	輯	辑	zi2			
i	醍		ti2			
i	錡		qi2			
i	錤		qi2			
i	隰		si2			
i	霓		yi2			
i	頤	颐	yi2			
i	魾		pi2			
i	鮅		bi2			
i	罹		li2			
i	㱸		bi2			
i	㵟		mi2			
i	㵟		vi2			
i	䒁		si2			
i	䔟		yi2			
i	䖙		ti2			
i	䱌		yi2			
i	䶒		ci2			
i	嶷		yi2			
i	彌	弥	mi2			
i	懠		ci2			
i	擟		mi2			
i	檄		xi2			
i	甓		bi2			
i	簃		yi2			
i	簎		zi2			
i	糜		mi2			
i	縻		mi2			
i	藄		qi2			
i	藉		zi2			
i	螷		pi2			
i	蟍		li2			
i	謕		ti2			
i	謧		li2			
i	豯		xi2			
i	貔		pi2			
i	貕		xi2			
i	蹊		xi2			
i	蹏		ti2			
i	醨		li2			
i	鞞		pi2			
i	鮚	鲒	ji2			
i	鮧		ti2			
i	鮧		yi2			
i	鮨		qi2			
i	鮩		bi2			
i	鴺		ti2			
i	鴺		yi2			
i	鵧		pi2			
i	麊		mi2			
i	麋		mi2			
i	㘌		ji2			
i	䤍		mi2			
i	䵂		di2			
i	彝		yi2			
i	彞		yi2			
i	櫀		qi2			
i	癓		vi2			
i	矀		mi2			
i	矀		vi2			
i	臍	脐	ci2			
i	藜		li2			
i	蟣	虮	qi2			
i	蟦		fi2			
i	謻		yi2			
i	邌		li2			
i	釐	厘	li2			
i	題	题	ti2			
i	馥		bi2			
i	騎	骑	qi2			
i	騏	骐	qi2			
i	鮷		ti2			
i	鵜	鹈	ti2			
i	䉠		mi2			
i	䉠		vi2			
i	䚐		zi2			
i	䫠		pi2			
i	䳢		qi2			
i	斄		li2			
i	犤		pi2			
i	瓈		li2			
i	癠		ci2			
i	蘄	蕲	qi2			
i	鏔		yi2			
i	霫		si2			
i	騠		ti2			
i	鯕		qi2			
i	鯢	鲵	yi2			
i	鯬		li2			
i	鵸		qi2			
i	鵹		li2			
i	麑		yi2			
i	麒		qi2			
i	麗	丽	li2			
i	離	离	li2			
i	㜷		mi2			
i	䊮		di2			
i	䌦		di2			
i	䚫		xi2			
i	䣡		yi2			
i	䱱		ti2			
i	攗		mi2			
i	欂		bi2			
i	瀰	弥	mi2			
i	獼	猕	mi2			
i	籊		di2			
i	籍		zi2			
i	蘪		mi2			
i	蠐	蛴	ci2			
i	覹		mi2			
i	躃		bi2			
i	轙		yi2			
i	鏶		zi2			
i	飁		si2			
i	騱		xi2			
i	鬐		qi2			
i	鯷		ti2			
i	鶙		ti2			
i	鶝		bi2			
i	鶥		mi2			
i	麛		mi2			
i	黧		li2			
i	㣆		mi2			
i	䣢		zi2			
i	攡		li2			
i	灕	漓	li2			
i	蘺	蓠	li2			
i	蠡		li2			
i	觺		yi2			
i	酈	郦	li2			
i	镾		mi2			
i	闢	辟	bi2			
i	騽		si2			
i	鰭	鳍	qi2			
i	鼙		pi2			
i	䥩		vi2			
i	孋		li2			
i	廲		li2			
i	玂		qi2			
i	糴	籴	di2			
i	蘼		mi2			
i	襲	袭	si2			
i	覿	觌	di2			
i	鰼		si2			
i	黐		li2			
i	㰚		li2			
i	㸏		mi2			
i	劙		li2			
i	蠯		pi2			
i	鑗		li2			
i	鷤		ti2			
i	黴	霉	mi2			
i	鼶		ti2			
i	鼷		xi2			
i	齯		yi2			
i	䴊		yi2			
i	䶞		qi2			
i	矖		li2			
i	穲		li2			
i	籬	篱	li2			
i	醿		mi2			
i	鷿		bi2			
i	鸄		xi2			
i	鸊		bi2			
i	䊳		mi2			
i	䍦		li2			
i	䕻		li2			
i	䥸		mi2			
i	臡		ni2			
i	麡		ci2			
i	驪	骊	li2			
i	鸝	鹂	li2			
i	𠁭		qi2			
i	𠆵		yi2			
i	𠐀		yi2			
i	𠗺		yi2			
i	𠠍		li2			
i	𠣨		yi2			
i	𠦫		zi2			
i	𠩗		yi2			
i	𠩬		li2			
i	𠭰		li2			
i	𠴫		zi2			
i	𠹋		zi2			
i	𡗞		xi2			
i	𡝠		mi2			
i	𡧘		zi2			
i	𡧯		zi2			
i	𡰄		ti2			
i	𡰖		ti2			
i	𡰥		yi2			
i	𡱐		yi2			
i	𢃛		qi2			
i	𢇓		ji2			
i	𢐀		bi2			
i	𢓡		yi2			
i	𢔭		ti2			
i	𢘍		bi2			
i	𢜭		ji2			
i	𢟢		li2			
i	𢟤		li2			
i	𢤂		li2			
i	𢥗		li2			
i	𢯩		zi2			
i	𢺷		qi2			
i	𢻚		qi2			
i	𢼸		vi2			
i	𣀷		li2			
i	𣁟		li2			
i	𣐵		yi2			
i	𣕁		yi2			
i	𣖅		ti2			
i	𣝍		bi2			
i	𣟗		yi2			
i	𣢠		bi2			
i	𣣢		yi2			
i	𣬈		pi2			
i	𣮉		li2			
i	𣮐		bi2			
i	𣹲		ti2			
i	𤃱		mi2			
i	𤐧		bi2			
i	𤕺		zi2			
i	𤗚		bi2			
i	𤛿		li2			
i	𤝻		yi2			
i	𤪌		qi2			
i	𤭏		ji2			
i	𤷂		fi2			
i	𥉓		mi2			
i	𥉘		ti2			
i	𥉙		qi2			
i	𥌛		li2			
i	𥎖		mi2			
i	𥠥		yi2			
i	𥪺		yi2			
i	𥱵		si2			
i	𥶛		ti2			
i	𥸀		mi2			
i	𥻅		bi2			
i	𦃇		li2			
i	𦊁		pi2			
i	𦓀		qi2			
i	𦗕		mi2			
i	𦚟		yi2			
i	𦠄		qi2			
i	𦣝		yi2			
i	𦪆		qi2			
i	𦭲		qi2			
i	𦯔		ti2			
i	𦳈		pi2			
i	𦶍		ji2			
i	𦸚		si2			
i	𦺴		zi2			
i	𧋘		ti2			
i	𧎿		zi2			
i	𧑜		pi2			
i	𧓎		pi2			
i	𧕮		li2			
i	𧕯		li2			
i	𧖈		pi2			
i	𧠠		mi2			
i	𧠫		di2			
i	𧡨		ti2			
i	𧡺		qi2			
i	𧪠		zi2			
i	𧯯		qi2			
i	𧰙		qi2			
i	𨆮		zi2			
i	𨈚		pi2			
i	𨍺		ji2			
i	𨕤		ji2			
i	𨙸		qi2			
i	𨛫		li2			
i	𨛳		si2			
i	𨟀		li2			
i	𨠔		bi2			
i	𨤐		mi2			
i	𨥳		ci2			
i	𨪉		ti2			
i	𨪌		qi2			
i	𨱜		qi2			
i	𨿯		li2			
i	𩇯		fi2			
i	𩉬		qi2			
i	𩚯		ni2			
i	𩛛		yi2			
i	𩠞		yi2			
i	𩧋		li2			
i	𩪧		bi2			
i	𩫫		pi2			
i	𩭇		li2			
i	𩴆		qi2			
i	𩷎		di2			
i	𩾳		bi2			
i	𪂕		mi2			
i	𪂿		ti2			
i	𪄶		si2			
i	𪅆		li2			
i	𪌈		pi2			
i	𪎕		mi2			
i	𪎭		mi2			
i	𪓬		mi2			
i	𪓷		xi2			
i	𪕯		xi2			
i	𪖂		li2			
i	𪗍		ci2			
i	𪙧		qi2			
i	丿		yi4			
i	乂		yi4			
i	几		ji3			
i	匕		bi3			
i	匸		xi3			
i	己		ji3			
i	已		yi3			
i	已		yi4			
i	巳		yi3			
i	巳		yi4			
i	彐		ji4			
i	以		yi3			
i	刈		yi4			
i	旡		ji4			
i	比		bi3			
i	比		bi4			
i	气		qi4			
i	切		ci4			
i	㞦		ji3			
i	㠯		yi3			
i	㣻		yi4			
i	匜		yi3			
i	卟		qi3			
i	夘		zi3			
i	庀		pi3			
i	未		vi4			
i	艾		yi4			
i	邔		qi3			
i	㕧		xi4			
i	㲼		yi4			
i	仳		bi4			
i	仳		pi3			
i	企		qi3			
i	企		qi4			
i	伎		ji4			
i	圮		bi4			
i	妀		ji3			
i	屺		qi3			
i	异		yi4			
i	扡		yi3			
i	曳		yi4			
i	机		ji3			
i	朼		bi3			
i	牝		bi4			
i	米		mi3			
i	芑		qi3			
i	衣		yi4			
i	达		ti4			
i	迆	迤	yi3			
i	吏		li4			
i	礼		li3			
i	㔗		fi4			
i	㤄		fi4			
i	丽		li4			
i	伱		ni3			
i	伿		yi4			
i	佁		yi3			
i	佊		bi3			
i	佊		bi4			
i	你		ni3			
i	医		yi4			
i	吠		fi4			
i	吡		pi3			
i	否		bi4			
i	启		qi3			
i	吱		qi4			
i	坒		bi4			
i	妎		xi4			
i	妓		ji4			
i	妣		bi3			
i	尾		vi3			
i	屁		pi4			
i	庇		bi4			
i	庋		ji3			
i	弃		qi4			
i	弟		di4			
i	忌		ji4			
i	戻		ti4			
i	技		ji4			
i	攺		yi3			
i	曵		yi4			
i	杕		di4			
i	杞		qi3			
i	汥		ji4			
i	汽		qi4			
i	沘		bi3			
i	玘		qi3			
i	疕		bi3			
i	疕		pi3			
i	矣		yi3			
i	系		xi4			
i	肔		yi3			
i	芈		mi3			
i	芘		bi4			
i	芰		ji4			
i	芾		fi4			
i	苡		yi3			
i	邲		bi4			
i	邸		di3			
i	陂		bi4			
i	利		li4			
i	李		li3			
i	里		li3			
i	㡀		bi4			
i	㢰		bi4			
i	㣇		di4			
i	㣇		yi4			
i	㧗		zi3			
i	㧘		ji4			
i	㸚		li3			
i	㸚		li4			
i	些		si4			
i	亟		qi4			
i	侎		mi3			
i	呬		xi4			
i	呭		yi4			
i	味		vi4			
i	坭		ni3			
i	坻		di3			
i	妻		ci4			
i	帔		pi4			
i	底		di3			
i	弤		di3			
i	彼		bi3			
i	忥		xi4			
i	怫		fi4			
i	戾		li4			
i	披		pi3			
i	抳		ni3			
i	抴	曳	yi4			
i	抵		di3			
i	杮		fi4			
i	枇		bi3			
i	枇		bi4			
i	枍		yi4			
i	沬		vi4			
i	沴		li4			
i	沸		fi4			
i	泄		yi4			
i	炁		qi4			
i	狒		fi4			
i	狔		ni3			
i	畀		bi4			
i	畁		ji4			
i	盵		qi4			
i	羋	芈	mi3			
i	肺		fi4			
i	苢		yi3			
i	苨		ni3			
i	茀		fi4			
i	衪		yi3			
i	迡		ni4			
i	隶		yi4			
i	泌		bi4			
i	例		li4			
i	易		yi4			
i	泥		ni4			
i	㑜		yi4			
i	㚛		xi4			
i	㞓		qi4			
i	㡼		yi4			
i	㪆		di3			
i	㰥		xi4			
i	㱟		pi3			
i	㹭		yi4			
i	䀙		ci4			
i	䃾		bi3			
i	䃾		bi4			
i	䢳		ji3			
i	係	系	ji4			
i	俙		xi3			
i	俚		li3			
i	剃		ti4			
i	呰		zi4			
i	咩		mi3			
i	咪		mi3			
i	垍		ji4			
i	峛		li3			
i	帝		di4			
i	庡		yi3			
i	弭		mi3			
i	既		ji4			
i	昲		fi4			
i	枲		si3			
i	枳		ji3			
i	枻		yi4			
i	柀		bi3			
i	柅		ni3			
i	柢		di3			
i	柢		di4			
i	柲		bi4			
i	毖		bi4			
i	泚		ci3			
i	洌		li4			
i	洎		ji4			
i	洒		si3			
i	洗		si3			
i	洟	涕	ti4			
i	洣		mi3			
i	洩	泄	yi4			
i	牴	抵	di3			
i	盻		xi4			
i	盻		yi4			
i	砅		li4			
i	砌		ci4			
i	祕	秘	bi4			
i	秕		bi3			
i	紀	纪	ji3			
i	美		mi3			
i	羿		yi4			
i	胐		fi3			
i	茷		fi4			
i	荔		li4			
i	袂		mi4			
i	計	计	ji4			
i	陛		bi4			
i	食		yi4			
i	契		qi4			
i	㑥		yi4			
i	㑦		li4			
i	㙄		bi4			
i	䀟		fi4			
i	䀣		bi4			
i	䑔		fi4			
i	䖊		yi4			
i	䞚		qi3			
i	俻		bi4			
i	俾		bi3			
i	倚		yi3			
i	倚		yi4			
i	剞		ji3			
i	匪		fi3			
i	唏		xi3			
i	唏		xi4			
i	娌		li3			
i	娓		mi4			
i	娓		vi3			
i	娝		bi3			
i	娣		di4			
i	屓		xi4			
i	恝		qi4			
i	悌		di4			
i	悝		li3			
i	扆		yi3			
i	挮		ti3			
i	敉		mi3			
i	栔		qi4			
i	栖		si4			
i	栛		li4			
i	栵		li4			
i	栺		yi4			
i	欭		yi4			
i	氣	气	qi4			
i	氣	气	xi4			
i	浘		vi3			
i	涀		xi3			
i	涕		ti3			
i	涕		ti4			
i	涖		li4			
i	狶		xi3			
i	玼		ci3			
i	珕		li4			
i	疿	痱	fi4			
i	砩		fi4			
i	秘		bi4			
i	秛		pi4			
i	秠		pi3			
i	粊		bi4			
i	莅		li4			
i	蚑		qi4			
i	袚		fi4			
i	袣		yi4			
i	被		bi4			
i	被		pi4			
i	訐	讦	ji4			
i	記	记	ji4			
i	貤		yi4			
i	起		qi3			
i	軑		di4			
i	酏		yi3			
i	陫		fi4			
i	陭		yi4			
i	豈	岂	qi3			
i	㞆		ji3			
i	㞆		qi4			
i	㥋		yi3			
i	㥓		qi3			
i	㾐		li4			
i	䄿		yi4			
i	䅀		li4			
i	䉾		bi4			
i	䚷		yi3			
i	䚹		pi3			
i	䟛		fi4			
i	䨽		fi3			
i	䨾		fi4			
i	偈		ji4			
i	偙		di4			
i	偯		yi3			
i	唭		qi4			
i	唳		li4			
i	啑		di4			
i	啓		qi3			
i	啚		bi3			
i	啟	启	qi3			
i	埶		yi4			
i	埿		ni4			
i	堄		yi3			
i	堄		yi4			
i	奜		fi3			
i	婍		qi3			
i	婢		pi4			
i	寄		ji4			
i	屜	屉	ti4			
i	屝	扉	fi4			
i	崥		bi3			
i	帺		ji4			
i	庳		pi4			
i	徙		si3			
i	徛		ji4			
i	悱		fi3			
i	悷		li4			
i	捩		li4			
i	掎		ji3			
i	掎		qi4			
i	掜		yi3			
i	敝		bi4			
i	旇		bi4			
i	旎		ni3			
i	旣		ji4			
i	梐		bi4			
i	梞		ji4			
i	欷		xi4			
i	殍		bi4			
i	殹		yi4			
i	淠		pi4			
i	渒		pi4			
i	猗		yi3			
i	猘		ji4			
i	皉		ci3			
i	眥	眦	zi4			
i	眯		mi3			
i	祭		zi4			
i	第		di4			
i	細	细	si4			
i	紴		pi3			
i	羛		yi3			
i	菋		vi4			
i	菲		fi3			
i	菲		fi4			
i	萆		si3			
i	萉		fi4			
i	豙		yi4			
i	跂		qi3			
i	跂		qi4			
i	逮		di4			
i	郿		mi4			
i	釱		di4			
i	閇		bi4			
i	閉	闭	bi4			
i	理		li3			
i	㓷		yi4			
i	㛳		yi4			
i	㝣		yi4			
i	㞛		ji3			
i	㥝		mi3			
i	㪏		bi3			
i	㪏		bi4			
i	㪒		yi3			
i	㱦		ji3			
i	㹃		fi4			
i	㾖		li3			
i	䅏		vi3			
i	䇩		yi4			
i	䋛		mi3			
i	䎈		yi4			
i	䛋		ji4			
i	䛍		fi4			
i	䟡		di4			
i	䦏		xi4			
i	䵝		yi4			
i	備	备	bi4			
i	喜		xi3			
i	堤		di3			
i	塈		ji4			
i	塈		xi4			
i	壻		si4			
i	夡		qi4			
i	婿		si4			
i	媄		mi3			
i	媚		mi4			
i	媞		di4			
i	媢		mi4			
i	寐		mi4			
i	崺		yi3			
i	幾	几	ji3			
i	幾	几	ji4			
i	惎		ji4			
i	愒		qi4			
i	揭		qi4			
i	攲		ji3			
i	斐		fi3			
i	晲		yi3			
i	晵		qi3			
i	替		ti4			
i	棄	弃	qi4			
i	棐		fi3			
i	棣		di4			
i	棨		qi3			
i	椅		yi3			
i	殔		yi4			
i	渧		di4			
i	渳		mi3			
i	渼		mi3			
i	溉		ji4			
i	痞		bi3			
i	痞		bi4			
i	睇		di4			
i	絥		bi4			
i	腓		fi4			
i	臮		ji4			
i	葞		mi3			
i	葸		si3			
i	蒂		di4			
i	蔇		ji4			
i	觝	抵	di3			
i	詆	诋	di3			
i	詈		li4			
i	詍		yi4			
i	詖		bi4			
i	貱		bi4			
i	費	费	bi4			
i	費	费	fi4			
i	賁	贲	bi4			
i	趆		di4			
i	跇		yi4			
i	跛		bi4			
i	軧		di3			
i	鬽		mi4			
i	異	异	yi4			
i	痢		li4			
i	裡	里	li3			
i	㒾		yi4			
i	㗗		bi3			
i	㣁		bi4			
i	㥴		yi3			
i	㥷		yi4			
i	㨙		xi4			
i	㰻		yi3			
i	㼵		di4			
i	㾨		qi3			
i	䁈		qi4			
i	䂹		ji3			
i	䇐		li4			
i	䊊		vi4			
i	䋟		ji4			
i	䑯		di4			
i	䡔		qi3			
i	䣵		ni4			
i	亄		yi4			
i	僀		di4			
i	兾		ji4			
i	媲		pi4			
i	媺		mi3			
i	孴		yi3			
i	徯		xi3			
i	意		yi4			
i	愾	忾	xi4			
i	慀		xi4			
i	楴		ti4			
i	煝		mi4			
i	痱		fi4			
i	痹		bi4			
i	睥		pi4			
i	睨		yi4			
i	碕	崎	qi3			
i	禊		xi4			
i	禘		di4			
i	竩		yi4			
i	義	义	yi4			
i	肄		yi4			
i	腣		di4			
i	蒞	莅	li4			
i	蒵		xi4			
i	蛾		yi3			
i	蝆		mi3			
i	裔		yi4			
i	詣	诣	yi4			
i	豊		li3			
i	遞	递	di4			
i	鄙		bi3			
i	鉍	铋	bi4			
i	閟		bi4			
i	際	际	zi4			
i	髢		di4			
i	鬾		ji4			
i	麂		ji3			
i	裏	里	li3			
i	㒅		qi3			
i	㙠		yi4			
i	㱲		yi4			
i	㲅		ji4			
i	㸢		bi4			
i	䁊		ni4			
i	䏿		qi3			
i	䏿		qi4			
i	䐀		ji4			
i	䓞		li4			
i	䗁		ji4			
i	䘽		yi3			
i	䞔		vi3			
i	䩚		di4			
i	䪐		bi4			
i	䰙		yi3			
i	勩		yi4			
i	厲	厉	li4			
i	墆		di4			
i	幣	币	bi4			
i	廙		yi4			
i	弊		bi4			
i	彆	别	bi4			
i	摕		di4			
i	摖		ci4			
i	摡		xi4			
i	旖		yi3			
i	暜		ti4			
i	暨		ji4			
i	榧		fi3			
i	漑		ji4			
i	潎		pi4			
i	潩		yi4			
i	熂		xi4			
i	犔		xi4			
i	犕		bi4			
i	甈		qi4			
i	甈		yi4			
i	疐		di4			
i	盠		li3			
i	稧		xi4			
i	穊		ji4			
i	箄	箅	bi3			
i	箅		bi4			
i	綟		li4			
i	綮		qi3			
i	綺	绮	qi3			
i	緀		ci3			
i	翡		fi4			
i	蓺		yi4			
i	蔕		di4			
i	蔝		mi3			
i	蔽		bi4			
i	蜚		fi3			
i	蜚		fi4			
i	蜦		li4			
i	蜧		li4			
i	蜰		fi3			
i	蝃		di4			
i	誋		ji4			
i	豨		xi3			
i	跽		ji4			
i	遰		di4			
i	鄪		bi4			
i	靾		yi4			
i	鞁		bi4			
i	韍		bi4			
i	馶		ji4			
i	骳		mi3			
i	骶		di4			
i	魅		mi4			
i	鼻		bi4			
i	齊	齐	zi4			
i	㙪		yi4			
i	䈚		si3			
i	䋵		yi4			
i	䝸		ji4			
i	䠊		fi4			
i	䢃		yi4			
i	䫁		bi4			
i	䬿		vi3			
i	䭬		qi3			
i	僾		yi3			
i	嬉		xi4			
i	廢	废	fi4			
i	慸		di4			
i	撎		yi4			
i	槸		yi4			
i	殢		ti4			
i	殢		xi4			
i	毅		yi4			
i	獘		bi4			
i	瘛		xi4			
i	瘞	瘗	yi4			
i	稽		qi3			
i	篃		mi4			
i	締	缔	di4			
i	緹	缇	ti3			
i	罷	罢	pi4			
i	翨		ji4			
i	蝞		mi4			
i	蝭		di4			
i	觬		yi3			
i	觭		qi3			
i	誹	诽	fi4			
i	誼	谊	yi4			
i	諀		pi3			
i	諅		ji4			
i	踦		ji3			
i	輢		ji4			
i	輢		yi3			
i	輢		yi4			
i	髲		bi4			
i	髴		fi4			
i	履		li3			
i	㠖		yi3			
i	㬱		ti4			
i	㵒		fi4			
i	䀈		qi4			
i	䀈		xi4			
i	䔇		qi3			
i	䬆		li4			
i	䮋		li4			
i	䯗		bi4			
i	儗		yi3			
i	儗		yi4			
i	冀		ji4			
i	劑	剂	zi4			
i	劓		yi4			
i	器		qi4			
i	嬖		bi4			
i	憙		xi3			
i	憙		xi4			
i	憩		qi4			
i	曀		yi4			
i	曁		ji4			
i	橃		fi4			
i	橨		fi4			
i	殪		yi4			
i	澧		li3			
i	瞖		yi4			
i	禨		ji4			
i	穄		zi4			
i	篚		fi3			
i	糒		bi4			
i	縊	缢	yi4			
i	膩	腻	ni4			
i	膹		fi4			
i	薊	蓟	ji4			
i	薙	剃	ti4			
i	薜		bi4			
i	螅		qi4			
i	螘		yi3			
i	螠		yi4			
i	褹		yi4			
i	諦	谛	di4			
i	諰		si3			
i	謎	谜	mi4			
i	踶		di4			
i	避		bi4			
i	醍		ti3			
i	錡		ji4			
i	錡		yi3			
i	隮		zi4			
i	隷		li4			
i	霓		yi4			
i	髻		ji4			
i	鮇		vi4			
i	黖		xi4			
i	㘈		yi4			
i	㵝		yi4			
i	㵨		pi4			
i	㵩		yi4			
i	䊠		xi4			
i	䎮		ti4			
i	䏄		di3			
i	䏅		ci4			
i	䔬		yi4			
i	䠘		pi4			
i	䫌		pi3			
i	䮎		xi4			
i	䱊		mi3			
i	䶓		zi4			
i	嚊		pi4			
i	嚌	哜	zi4			
i	嚏		di4			
i	壐		si3			
i	嬭	奶	ni3			
i	巁		li4			
i	懠		zi4			
i	戲	戏	xi4			
i	擠	挤	zi4			
i	擬	拟	yi3			
i	斃	毙	bi4			
i	檕		ji4			
i	檥		yi3			
i	濔		mi3			
i	濘	泞	ni4			
i	濞		pi4			
i	濟	济	zi3			
i	濟	济	zi4			
i	濿		li4			
i	癘	疠	li4			
i	穖		ji3			
i	繄		yi4			
i	罽		ji4			
i	翳		yi4			
i	臂		bi4			
i	薺	荠	zi4			
i	薾		ni3			
i	薿		yi3			
i	螮		di4			
i	覬	觊	ji4			
i	謑		xi3			
i	隸	隶	li4			
i	鞞		bi3			
i	餥		fi3			
i	餲		yi4			
i	髀		bi3			
i	髀		bi4			
i	鬀		di4			
i	鬀		ti4			
i	鮤		li4			
i	鼣		fi4			
i	勵	励	li4			
i	㩢		mi4			
i	㽈		yi4			
i	䉋		mi4			
i	䊧		fi4			
i	䊧		pi4			
i	䐼		xi4			
i	䒈		fi4			
i	䔽		yi4			
i	䔾		qi4			
i	䕁		fi3			
i	䠠		di4			
i	䫔		qi4			
i	嚜		mi4			
i	奰		bi4			
i	檵		ji4			
i	檷		ni3			
i	櫔		li4			
i	犡		li4			
i	礒		yi3			
i	禰	祢	ni3			
i	禲		li4			
i	藙		yi4			
i	藝	艺	yi4			
i	藣		bi4			
i	蟢		xi3			
i	蟣	虮	ji3			
i	蟦		fi4			
i	蠇		li4			
i	鄨		bi4			
i	鎎		xi4			
i	題	题	di4			
i	餼	饩	xi4			
i	騎	骑	ji4			
i	鯉	鲤	li3			
i	鵋		ji4			
i	齌		zi4			
i	禮	礼	li3			
i	㦣		yi4			
i	㦣		zi4			
i	䆿		yi4			
i	䕍		yi4			
i	䚨		fi4			
i	䤏		bi4			
i	䤒		ji4			
i	䥍		bi4			
i	嚭		pi3			
i	懻		ji4			
i	璽	玺	si3			
i	癠		zi3			
i	癠		zi4			
i	穧		zi4			
i	繫	系	ji4			
i	繫	系	xi4			
i	罊		qi4			
i	艤	舣	yi3			
i	蟻	蚁	yi3			
i	蟿		qi4			
i	襣		bi4			
i	豷		yi4			
i	闙		qi3			
i	靡		mi3			
i	鞴		bi4			
i	顗		yi3			
i	鯡	鲱	fi4			
i	麗	丽	li4			
i	離	离	li4			
i	䍤		zi3			
i	䑄		bi4			
i	䑄		pi4			
i	嚱		xi4			
i	瀰	弥	mi3			
i	瀰	弥	ni3			
i	瀱		ji4			
i	糲	粝	li4			
i	繼	继	ji4			
i	聻		ni3			
i	蘙		yi4			
i	蘮		ji4			
i	蠣	蛎	li4			
i	襬	摆	pi4			
i	譩		yi3			
i	譬		pi4			
i	議	议	yi4			
i	軆		ti3			
i	轙		yi3			
i	轚		ji4			
i	醷		yi3			
i	顡		yi4			
i	饐		yi4			
i	鯷		di4			
i	鱀		ji4			
i	礪	砺	li4			
i	醴		li3			
i	䉬		fi4			
i	儷	俪	li4			
i	囈	呓	yi4			
i	孈		yi3			
i	蠡		li3			
i	譺		yi3			
i	譺		yi4			
i	贔		bi4			
i	躋	跻	zi4			
i	鐾		bi4			
i	䆏		fi4			
i	䦵		mi3			
i	䦵		ni3			
i	䨳		xi4			
i	䪆		ti3			
i	亹		vi3			
i	懿		yi4			
i	蘻		ji4			
i	蘼		mi3			
i	轡	辔	bi4			
i	邐	逦	li3			
i	鑈		ni3			
i	霼		xi3			
i	霼		xi4			
i	霽	霁	zi4			
i	體	体	ti3			
i	鰶		zi4			
i	鷩		bi4			
i	齂		xi4			
i	㿙		pi4			
i	䰯		yi4			
i	劙		li3			
i	劙		li4			
i	欐		li3			
i	欐		li4			
i	鷤		di4			
i	鷧		yi4			
i	黂		fi4			
i	齮		yi3			
i	㿛		li4			
i	䰏		zi4			
i	斖		vi3			
i	靅		fi4			
i	鱧	鳢	li3			
i	鷾		yi4			
i	䕻		li4			
i	欚		li3			
i	靉		yi3			
i	鱭	鲚	zi4			
i	䚕		li4			
i	驥	骥	ji4			
i	鱺	鲡	li3			
i	𠂆		yi4			
i	𠃸		yi4			
i	𠈈		si3			
i	𠈺		bi4			
i	𠐌		bi3			
i	𠞇		pi4			
i	𠠫		li4			
i	𠪙		si3			
i	𠬈		bi3			
